ID,month,day,year,hour,nib,precip,tavg,tmax,tmin,srad,windspd,rh,hspec
310,11,6,2010,12,0,0,5.185,10.66,-0.29,96.0642,3.02,0.8,0.004799
311,11,7,2010,12,0,0,10.285,17.49,3.08,105.3234,0.68,0.38,0.003226
312,11,8,2010,12,0,0,8.145,11.2,5.09,87.9624,0.3,0.59,0.004337
313,11,9,2010,12,0,0,5.895,13.22,-1.43,93.7494,3.97,0.37,0.002331
314,11,10,2010,12,0,0,3.275,10.41,-3.86,90.2772,3.27,0.68,0.003568
315,11,11,2010,12,0,0,1.55,7.98,-4.88,94.9068,6.51,0.67,0.00311
316,11,12,2010,12,0,0,-0.835,4.16,-5.83,47.4534,3.93,0.8,0.003126
317,11,13,2010,12,0,0,5.035,13.21,-3.14,108.7956,4.27,0.61,0.003621
318,11,14,2010,12,0,0,3.92,12.57,-4.73,107.6382,2.63,0.73,0.004009
319,11,15,2010,12,0,0,5.16,10.93,-0.61,70.6014,3.37,0.77,0.004611
320,11,16,2010,12,0,0,5.395,9.13,1.66,87.9624,3.66,0.58,0.00353
321,11,17,2010,12,0,0,4.375,11.13,-2.38,79.8606,3.32,0.85,0.004819
322,11,18,2010,12,0,0,9.35,16.79,1.91,87.9624,2.7,0.66,0.005263
323,11,19,2010,12,0,0,10.42,15.56,5.28,75.231,3.26,0.7,0.005996
324,11,20,2010,12,0,0,10.1,17.25,2.95,90.2772,2.66,0.56,0.004695
325,11,21,2010,12,0,1.03,10.08,15.51,4.65,26.6202,2.05,0.99,0.00829
326,11,22,2010,12,0,0,14.555,18.78,10.33,59.0274,4.19,0.41,0.004606
327,11,23,2010,12,0,0,14.385,20.26,8.51,83.3328,2.57,0.41,0.004555
328,11,24,2010,12,0,1.19,7.955,13.52,2.39,74.0736,2.32,0.99,0.007184
329,11,25,2010,12,0,2.78,7.78,11.38,4.18,19.6758,5.11,0.94,0.00674
330,11,26,2010,12,0,2.81,5.755,8.63,2.88,42.8238,3.99,0.99,0.006178
331,11,27,2010,12,0,5.94,2.755,6.41,-0.9,43.9812,0.97,0.82,0.004148
332,11,28,2010,12,0,0,4.37,9.89,-1.15,76.3884,4,0.68,0.003854
333,11,29,2010,12,0,0,3.94,7.23,0.65,86.805,3.47,0.85,0.004674
334,11,30,2010,12,0,0,0.74,6.02,-4.54,85.6476,1.31,0.66,0.002891
335,12,1,2010,12,0,0,5.195,12.92,-2.53,76.3884,3.51,0.79,0.004742
336,12,2,2010,12,0,0,8.77,14.04,3.5,85.6476,4.64,0.84,0.006441
337,12,3,2010,12,0,0,6.185,8.83,3.54,82.1754,2.95,0.86,0.005529
338,12,4,2010,12,0,0,4.58,7.84,1.32,79.8606,2.41,0.69,0.003968
339,12,5,2010,12,0,7.88,2.325,4.89,-0.24,49.7682,5.39,0.99,0.004857
340,12,6,2010,12,0,8.13,1.61,5.97,-2.75,35.8794,1.46,0.83,0.00387
341,12,7,2010,12,0,0,5.185,13.33,-2.96,85.6476,1.89,0.59,0.003539
342,12,8,2010,12,0,2.35,2.775,7.82,-2.27,68.2866,2.86,0.99,0.005015
343,12,9,2010,12,0,12.35,5.995,11.54,0.45,64.8144,3.61,0.81,0.005139
344,12,10,2010,12,0,4.42,1.92,2.13,1.71,20.8332,0.91,0.9,0.00429
345,12,11,2010,12,0,2.98,1.435,1.84,1.03,28.935,1.45,0.99,0.004558
346,12,12,2010,12,0,6.53,2.575,3.89,1.26,39.3516,1.75,0.99,0.004944
347,12,13,2010,12,0,1.57,0.65,5.37,-4.07,57.87,4.3,0.86,0.003743
348,12,14,2010,12,0,11.96,5.285,6.09,4.48,26.6202,1.49,0.88,0.005316
349,12,15,2010,12,0,4.04,4.73,5.26,4.2,19.6758,3.1,0.99,0.005754
350,12,16,2010,12,0,0,3.145,5.27,1.02,61.3422,1.54,0.76,0.003952
351,12,17,2010,12,0,0,-2.75,0.17,-5.67,50.9256,3.4,0.99,0.00336
352,12,18,2010,12,0,0,-2.185,0.87,-5.24,31.2498,4.83,0.77,0.002725
353,12,19,2010,12,0,0,-2.61,1.64,-6.86,75.231,1.31,0.66,0.002263
354,12,20,2010,12,0,0,0.83,5.67,-4.01,75.231,4.24,0.81,0.003571
355,12,21,2010,12,0,0,8.05,11.58,4.52,84.4902,3.39,0.82,0.005989
356,12,22,2010,12,0,0,7.74,11.64,3.84,72.9162,4.45,0.69,0.004934
357,12,23,2010,12,0,0,6.06,6.79,5.33,68.2866,5.79,0.73,0.004653
358,12,24,2010,12,0,0,11.765,14.3,9.23,70.6014,2.6,0.99,0.009271
359,12,25,2010,12,0,0,7,11.28,2.72,65.9718,1.17,0.71,0.004827
360,12,26,2010,12,0,0,9.655,13.97,5.34,82.1754,1.79,0.77,0.006267
361,12,27,2010,12,0,7.09,9.12,10.13,8.11,37.0368,0.89,1,0.007851
362,12,28,2010,12,0,4.05,5.65,8.51,2.79,41.6664,4.94,0.94,0.005824
363,12,29,2010,12,0,0,10.03,15.39,4.67,89.1198,3.56,0.79,0.006593
364,12,30,2010,12,0,0,11.1,13.23,8.97,76.3884,0.29,0.64,0.005735
365,12,31,2010,12,0,0,9.535,13.06,6.01,78.7032,0.99,0.65,0.005248
366,1,1,2011,12,0,0,11.07,13,9.14,74.0736,5.71,0.77,0.006887
367,1,2,2011,12,0,0,7.71,11.96,3.46,77.5458,2.28,0.75,0.005352
368,1,3,2011,12,0,0,12.39,14.97,9.81,76.3884,3.63,0.6,0.005854
369,1,4,2011,12,0,0,10.93,14.27,7.59,77.5458,1.94,0.88,0.007798
370,1,5,2011,12,0,0,12.075,17.82,6.33,89.1198,1.36,0.73,0.006977
371,1,6,2011,12,0,5.12,8.82,10.68,6.96,57.87,3.16,0.99,0.007617
372,1,7,2011,12,0,13.52,7.275,10.41,4.14,47.4534,3.45,0.78,0.005404
373,1,8,2011,12,0,6.18,4.11,8.77,-0.55,60.1848,1.78,0.99,0.00551
374,1,9,2011,12,0,1.85,7.665,10.74,4.59,35.8794,2.13,0.85,0.006047
375,1,10,2011,12,0,0,5.965,12.21,-0.28,91.4346,3.69,0.88,0.005572
376,1,11,2011,12,0,10.59,4.46,7.86,1.06,49.7682,3.73,0.99,0.005646
377,1,12,2011,12,0,3.06,4.525,5.9,3.15,28.935,3.5,0.76,0.004354
378,1,13,2011,12,0,0,3.675,9.74,-2.39,87.9624,4.45,0.87,0.004696
379,1,14,2011,12,0,0,5.81,10.45,1.17,86.805,5.37,0.73,0.004573
380,1,15,2011,12,0,0,-2.015,1.38,-5.41,74.0736,2.05,0.66,0.002365
381,1,16,2011,12,0,0,-1.45,2.98,-5.88,45.1386,2.54,0.99,0.003698
382,1,17,2011,12,0,0,5.71,11.51,-0.09,91.4346,4.82,0.8,0.004977
383,1,18,2011,12,0,0,6.635,13.6,-0.33,103.0086,1.17,0.83,0.005503
384,1,19,2011,12,0,0,6.91,12.22,1.6,90.2772,2.95,0.77,0.005203
385,1,20,2011,12,0,0,9.615,14.71,4.52,89.1198,2.81,0.9,0.007305
386,1,21,2011,12,0,0,6.765,12.78,0.75,85.6476,1.4,0.57,0.003813
387,1,22,2011,12,0,0,7.255,11.29,3.22,94.9068,6.94,0.65,0.004497
388,1,23,2011,12,0,0,3.435,6.97,-0.1,75.231,4.39,0.8,0.004246
389,1,24,2011,12,0,0,3.47,4.9,2.04,79.8606,2.26,0.93,0.004948
390,1,25,2011,12,0,0,2.46,4.55,0.37,87.9624,5.68,0.96,0.004755
391,1,26,2011,12,0,0,0.33,1.22,-0.56,83.3328,1.46,0.77,0.003274
392,1,27,2011,12,0,1.25,5.34,5.69,4.99,45.1386,3.15,0.88,0.005336
393,1,28,2011,12,0,0,7.485,11.46,3.51,111.1104,1.53,0.95,0.006676
394,1,29,2011,12,0,0,6.13,10.89,1.37,105.3234,0.19,0.84,0.00538
395,1,30,2011,12,0,0,11.03,17.78,4.28,99.5364,1.35,0.69,0.006155
396,1,31,2011,12,0,1.07,9.73,13.99,5.47,81.018,1.8,0.99,0.008098
397,2,1,2011,12,0,0,12.54,16.33,8.75,71.7588,1.22,0.79,0.007785
398,2,2,2011,12,0,0,6.69,11.51,1.87,94.9068,5.25,0.7,0.004659
399,2,3,2011,12,0,0,7.885,13.92,1.85,101.8512,4.15,0.73,0.005272
400,2,4,2011,12,0,0,3.71,9.8,-2.38,98.379,4.15,0.58,0.003138
401,2,5,2011,12,0,0,-0.335,2.89,-3.56,32.4072,5.73,1,0.004052
402,2,6,2011,12,0,0,1.65,5.9,-2.6,94.9068,2.69,0.59,0.002759
403,2,7,2011,12,0,0,5.435,13.82,-2.95,100.6938,1.69,0.76,0.004639
404,2,8,2011,12,0,0,10.145,17.29,3,111.1104,4.8,0.44,0.0037
405,2,9,2011,12,0,0,9.575,14.92,4.23,107.6382,4.03,0.67,0.005424
406,2,10,2011,12,0,0,11.2,17.82,4.58,107.6382,6.3,0.56,0.005052
407,2,11,2011,12,0,0,9.56,13.27,5.85,99.5364,5.58,0.73,0.005903
408,2,12,2011,12,0,17.53,2.305,2.56,2.05,55.5552,2.29,0.99,0.00485
409,2,13,2011,12,0,0,8.555,14.61,2.5,107.6382,6,0.87,0.006575
410,2,14,2011,12,0,0,7.215,14.08,0.35,116.8974,3.1,0.64,0.004416
411,2,15,2011,12,0,0,7.08,11.42,2.74,90.2772,1.18,0.47,0.003213
412,2,16,2011,12,0,0,10.005,15.62,4.39,135.4158,3.13,0.54,0.004499
413,2,17,2011,12,0,1.4,6.385,11.15,1.62,53.2404,4.11,0.99,0.006452
414,2,18,2011,12,0,1.35,3.675,6.52,0.83,35.8794,1.79,0.99,0.005344
415,2,19,2011,12,0,0,8.77,15.53,2.01,121.527,2,0.82,0.006288
416,2,20,2011,12,0,0,5.83,12.09,-0.43,141.2028,1.93,0.55,0.00345
417,2,21,2011,12,0,8,6.245,13.09,-0.6,84.4902,1.23,0.99,0.006391
418,2,22,2011,12,0,0,7.17,15.63,-1.29,129.6288,0.78,0.53,0.003645
419,2,23,2011,12,0,0,5.8,11.34,0.26,131.9436,8.54,0.53,0.003318
420,2,24,2011,12,0,0,9.735,15.62,3.85,148.1472,2.49,0.41,0.003355
421,2,25,2011,12,0,2.54,7.16,8.45,5.87,61.3422,1.16,0.94,0.006461
422,2,26,2011,12,0,2.8,6.75,8.91,4.59,35.8794,6.84,0.99,0.006616
423,2,27,2011,12,0,0,13.435,21.71,5.16,156.249,1.43,0.64,0.006686
424,2,28,2011,12,0,0,12.165,18.01,6.32,149.3046,3.02,0.47,0.004519
425,3,1,2011,12,0,0,14.78,20.55,9.01,156.249,5.04,0.54,0.006155
426,3,2,2011,12,0,0,13.795,18.86,8.73,150.462,1.69,0.47,0.005026
427,3,3,2011,12,0,0,6.615,11.32,1.91,144.675,4.33,0.65,0.004304
428,3,4,2011,12,0,0,7.29,10.94,3.64,173.61,4.23,0.66,0.004577
429,3,5,2011,12,0,0,5.055,11.18,-1.07,178.2396,5.33,0.32,0.001902
430,3,6,2011,12,0,3.13,3.335,6.75,-0.08,52.083,4.71,0.84,0.004427
431,3,7,2011,12,0,0,8.775,15.74,1.81,166.6656,4.48,0.47,0.003605
432,3,8,2011,12,0,0,7.42,14.47,0.37,178.2396,3.68,0.61,0.004268
433,3,9,2011,12,0,0,11.005,16.5,5.51,186.3414,0.84,0.41,0.003651
434,3,10,2011,12,0,0,11.9,19.58,4.22,167.823,3.49,0.53,0.005007
435,3,11,2011,12,0,0,14.435,22.77,6.1,174.7674,4.92,0.55,0.006131
436,3,12,2011,12,0,0,17.585,25.25,9.92,175.9248,4.75,0.57,0.007768
437,3,13,2011,12,0,0,19.845,29.92,9.77,184.0266,3.27,0.55,0.008632
438,3,14,2011,12,0,0,19.45,32.26,6.64,181.7118,4.33,0.54,0.00827
439,3,15,2011,12,0,2.44,17.22,25.29,9.15,72.9162,2.01,0.99,0.013184
440,3,16,2011,12,0,2.69,14.555,18.04,11.07,11.574,1.17,0.99,0.011121
441,3,17,2011,12,0,0,17.155,25.48,8.83,168.9804,2.34,0.42,0.00557
442,3,18,2011,12,0,0,19.78,28.25,11.31,179.397,5.36,0.42,0.006565
443,3,19,2011,12,0,0,16.29,24.48,8.1,199.0728,8.27,0.42,0.005273
444,3,20,2011,12,0,0,15.605,22.63,8.58,171.2952,6.17,0.53,0.006369
445,3,21,2011,12,0,0,15.255,21.82,8.69,185.184,1.4,0.56,0.00658
446,3,22,2011,12,0,1.69,13.845,19.9,7.79,107.6382,1.4,0.99,0.010622
447,3,23,2011,12,0,0,16.74,26.76,6.72,204.8598,6.92,0.62,0.00801
448,3,24,2011,12,0,0,16.945,25.92,7.97,218.7486,5.07,0.53,0.006936
449,3,25,2011,12,0,0,18.095,26.57,9.62,192.1284,4.34,0.65,0.009147
450,3,26,2011,12,0,0,15.625,24.08,7.17,218.7486,0.71,0.32,0.003851
451,3,27,2011,12,0,1.58,15.42,23.25,7.59,101.8512,6.72,0.88,0.010451
452,3,28,2011,12,0,0,21.975,31.86,12.09,219.906,8.46,0.47,0.008408
453,3,29,2011,12,0,5.47,14.295,19.83,8.76,115.74,1.7,0.99,0.010936
454,3,30,2011,12,0,3.57,13.55,16.31,10.79,13.8888,3.01,0.99,0.01042
455,3,31,2011,12,0,0,17.57,27.87,7.27,209.4894,2.82,0.72,0.009803
456,4,1,2011,12,0,0,15.625,25.97,5.28,211.8042,3.82,0.61,0.00734
457,4,2,2011,12,0,13.19,12.42,18.08,6.76,83.3328,3.77,0.98,0.009581
458,4,3,2011,12,0,0,21.925,29.6,14.25,225.693,8.21,0.51,0.009096
459,4,4,2011,12,0,13.05,13.59,18.15,9.03,96.0642,5.39,0.99,0.010447
460,4,5,2011,12,0,0,16.395,24.5,8.29,239.5818,1.6,0.37,0.004676
461,4,6,2011,12,0,0,14.83,22.57,7.09,221.0634,9.85,0.26,0.002973
462,4,7,2011,12,0,0,15.845,26.81,4.88,255.7854,1.54,0.49,0.00598
463,4,8,2011,12,0,0,11.875,19.52,4.23,228.0078,0.46,0.31,0.002924
464,4,9,2011,12,0,0,9.87,16.8,2.94,233.7948,4.28,0.56,0.004624
465,4,10,2011,12,0,0,14.64,23.79,5.49,239.5818,3.07,0.51,0.005761
466,4,11,2011,12,0,0,14.545,20.96,8.13,236.1096,5.31,0.38,0.004266
467,4,12,2011,12,0,0,14.53,22.21,6.85,252.3132,1.19,0.4,0.004486
468,4,13,2011,12,0,0,12.375,21.4,3.35,246.5262,5.42,0.37,0.003607
469,4,14,2011,12,0,0,18.85,26.4,11.3,230.3226,1,0.38,0.005606
470,4,15,2011,12,0,0,18.905,26.85,10.96,255.7854,5.89,0.65,0.009622
471,4,16,2011,12,0,0,18.435,27.34,9.53,267.3594,1.06,0.56,0.00805
472,4,17,2011,12,0,0,18.405,25.11,11.7,260.415,1.22,0.57,0.008178
473,4,18,2011,12,0,5.75,19.365,27.54,11.19,155.0916,1.05,0.99,0.015082
474,4,19,2011,12,0,4.42,17.25,21.67,12.83,104.166,1.53,0.88,0.011742
475,4,20,2011,12,0,0,18.21,24.58,11.84,277.776,6.73,0.45,0.006378
476,4,21,2011,12,0,0,17.24,25.22,9.26,277.776,5.52,0.45,0.006
477,4,22,2011,12,0,0,17.965,25.65,10.28,278.9334,0.95,0.44,0.006141
478,4,23,2011,12,0,0,17.325,25.3,9.35,283.563,2,0.39,0.005228
479,4,24,2011,12,0,0,14.44,21.94,6.94,277.776,2.36,0.51,0.005687
480,4,25,2011,12,0,0,16.115,25.02,7.21,295.137,3.09,0.34,0.004221
481,4,26,2011,12,0,0,17.87,26.48,9.26,292.8222,5.36,0.49,0.006798
482,4,27,2011,12,0,0,18.16,25.23,11.09,288.1926,6.78,0.56,0.007913
483,4,28,2011,12,0,0,22.99,33.69,12.29,295.137,1.21,0.56,0.010655
484,4,29,2011,12,0,0,21.275,28.02,14.53,268.5168,1.97,0.47,0.008056
485,4,30,2011,12,0,0,18.87,24.32,13.42,292.8222,1.75,0.55,0.008124
486,5,1,2011,12,0,0,16.955,26.37,7.54,295.137,1.43,0.55,0.007203
487,5,2,2011,12,0,0,16.75,23.63,9.87,295.137,5.54,0.38,0.004912
488,5,3,2011,12,0,0,14.26,21.33,7.19,300.924,0.84,0.36,0.003968
489,5,4,2011,12,0,0,20.4,30.8,10,307.8684,3.8,0.59,0.009583
490,5,5,2011,12,0,1.42,11.73,15.56,7.9,180.5544,1.43,0.86,0.008035
491,5,6,2011,12,0,7.94,14.135,18.59,9.68,103.0086,4.89,0.87,0.009511
492,5,7,2011,12,0,5.3,11.315,15.7,6.93,99.5364,5.54,0.77,0.006999
493,5,8,2011,12,0,0,14.42,20.55,8.29,317.1276,1.67,0.25,0.002784
494,5,9,2011,12,0,3.25,10.88,18.2,3.56,172.4526,7.63,0.99,0.008743
495,5,10,2011,12,0,8.47,11.325,15.2,7.45,228.0078,4.97,0.99,0.009005
496,5,11,2011,12,0,0,17.13,25.21,9.05,311.3406,2.28,0.19,0.002516
497,5,12,2011,12,0,0,20.27,30.08,10.46,336.8034,5.22,0.34,0.005478
498,5,13,2011,12,0,0,18.835,29.16,8.51,337.9608,3.27,0.5,0.00737
499,5,14,2011,12,0,0,21.925,32.72,11.13,339.1182,5.92,0.46,0.008204
500,5,15,2011,12,0,13.7,19.13,24.37,13.89,153.9342,6.02,0.99,0.014863
501,5,16,2011,12,0,0,23.505,34.14,12.87,337.9608,1.99,0.23,0.004514
502,5,17,2011,12,0,0,23.605,33.39,13.82,339.1182,3.83,0.7,0.013822
503,5,18,2011,12,0,0,19.99,30.1,9.88,347.22,5.04,0.48,0.007601
504,5,19,2011,12,0,0,28.205,39.61,16.8,351.8496,3.67,0.63,0.016334
505,5,20,2011,12,0,4.24,18.415,24.63,12.2,243.054,0.88,0.99,0.014214
506,5,21,2011,12,0,13.73,18.415,21.89,14.94,153.9342,1.11,0.99,0.014214
507,5,22,2011,12,0,5.24,13.965,18.52,9.41,144.675,2.65,0.99,0.010705
508,5,23,2011,12,0,0,19.635,28.58,10.69,340.2756,2.2,0.4,0.006197
509,5,24,2011,12,0,0,22.8,32.96,12.64,340.2756,2.66,0.42,0.0079
510,5,25,2011,12,0,0,24.195,32.69,15.7,346.0626,1.34,0.59,0.012071
511,5,26,2011,12,0,0,17.24,25.68,8.8,351.8496,3.4,0.45,0.006
512,5,27,2011,12,0,0,25.16,35.95,14.37,355.3218,5.2,0.44,0.009536
513,5,28,2011,12,0,0,23.76,35.79,11.73,344.9052,3.83,0.54,0.010763
514,5,29,2011,12,0,0,24.92,32.03,17.81,346.0626,1.93,0.23,0.004914
515,5,30,2011,12,0,0,20.53,25.29,15.77,325.2294,1.51,0.42,0.006877
516,5,31,2011,12,0,3.7,13.7,16.71,10.69,156.249,1.61,0.97,0.01031
517,6,1,2011,12,0,0,17.98,25.07,10.89,325.2294,8.65,0.52,0.007265
518,6,2,2011,12,0,0,15.365,23.42,7.31,324.072,3.66,0.4,0.004734
519,6,3,2011,12,0,0,16.97,26.81,7.13,333.3312,3.45,0.58,0.007603
520,6,4,2011,12,0,0,25.075,32.85,17.3,331.0164,4.36,0.43,0.009272
521,6,5,2011,12,0,0,26.06,33.45,18.67,334.4886,5.78,0.5,0.011431
522,6,6,2011,12,0,0,24.64,32.02,17.26,334.4886,2.73,0.58,0.012186
523,6,7,2011,12,0,0,27.44,34.72,20.16,332.1738,4.53,0.33,0.008182
524,6,8,2011,12,0,0,20.53,29.15,11.91,347.22,0.84,0.25,0.004093
525,6,9,2011,12,0,0,19.585,32.6,6.57,364.581,1.65,0.29,0.004479
526,6,10,2011,12,0,0,21.51,31.75,11.27,335.646,7.21,0.61,0.010607
527,6,11,2011,12,0,0,18.465,27.17,9.76,341.433,5.46,0.43,0.006193
528,6,12,2011,12,0,0,23.835,33.69,13.98,343.7478,4.34,0.41,0.008209
529,6,13,2011,12,0,0,20.06,29.26,10.86,351.8496,0.72,0.35,0.005567
530,6,14,2011,12,0,0,21.615,32.25,10.98,353.007,5.86,0.38,0.00665
531,6,15,2011,12,0,0,23.44,30.45,16.43,347.22,2.22,0.26,0.005083
532,6,16,2011,12,0,0,22,33.32,10.68,350.6922,5.18,0.36,0.00645
533,6,17,2011,12,0,0,22.955,30.88,15.03,349.5348,1.61,0.41,0.007784
534,6,18,2011,12,0,10.22,16.455,21.15,11.76,162.036,0.59,0.95,0.012053
535,6,19,2011,12,0,0,20.87,30.29,11.45,346.0626,2.16,0.63,0.010533
536,6,20,2011,12,0,0,21.52,31.75,11.29,342.5904,4.78,0.42,0.007308
537,6,21,2011,12,0,0,23.175,33.64,12.71,336.8034,4.15,0.35,0.006734
538,6,22,2011,12,0,0,22.815,31.77,13.86,356.4792,2.57,0.35,0.006589
539,6,23,2011,12,0,0,21.645,33.39,9.9,362.2662,2.36,0.56,0.009818
540,6,24,2011,12,0,0,24.03,34.73,13.33,339.1182,5.81,0.28,0.005672
541,6,25,2011,12,0,0,24.205,31.06,17.35,336.8034,5.6,0.33,0.006755
542,6,26,2011,12,0,0,30.35,39.43,21.27,358.794,2.83,0.53,0.015552
543,6,27,2011,12,0,0,33.485,39.98,26.99,334.4886,4.75,0.5,0.017523
544,6,28,2011,12,0,0,32.075,42.28,21.87,356.4792,3.28,0.33,0.010683
545,6,29,2011,12,0,0,31.255,41.87,20.64,346.0626,3.67,0.44,0.013596
546,6,30,2011,12,0,0,31.275,42.88,19.67,358.794,0.48,0.45,0.013921
547,7,1,2011,12,0,0,36.725,50.13,23.32,344.9052,3.63,0.43,0.018029
548,7,2,2011,12,0,0,38.515,47.84,29.19,322.9146,2.6,0.46,0.021257
549,7,3,2011,12,0,0,40.495,47.93,33.06,333.3312,1.4,0.72,0.037
550,7,4,2011,12,0,0,34.265,42.77,25.76,307.8684,5.46,0.71,0.025989
551,7,5,2011,12,0,0,34.335,41.12,27.55,357.6366,3.6,0.28,0.010289
552,7,6,2011,12,0,0,32.06,40.38,23.74,327.5442,1.24,0.41,0.013261
553,7,7,2011,12,0,0,32.755,42.54,22.97,325.2294,4.27,0.53,0.017828
554,7,8,2011,12,0,1.29,31.84,36.38,27.3,177.0822,6.64,0.99,0.031624
555,7,9,2011,12,0,0,35.31,44.81,25.81,315.9702,6.84,0.59,0.022886
556,7,10,2011,12,0,0,30.57,38.63,22.51,315.9702,1.91,0.53,0.015749
557,7,11,2011,12,0,0,30.535,40.49,20.58,313.6554,1.82,0.4,0.011863
558,7,12,2011,12,0,0,30.82,42.44,19.2,346.0626,6.22,0.52,0.015675
559,7,13,2011,12,0,0,31.66,42.19,21.13,314.8128,1.09,0.65,0.020553
560,7,14,2011,12,0,0,30.95,40.75,21.15,307.8684,2.41,0.27,0.008199
561,7,15,2011,12,0,0,33.195,43.45,22.94,331.0164,1.94,0.25,0.00862
562,7,16,2011,12,0,0,29.035,35.9,22.17,293.9796,7.27,0.44,0.01197
563,7,17,2011,12,0,0,28.65,35.38,21.92,302.0814,5.7,0.44,0.011706
564,7,18,2011,12,0,0,27.21,34.26,20.16,315.9702,4.86,0.3,0.007339
565,7,19,2011,12,0,0,30.135,40.61,19.66,304.3962,2.27,0.38,0.011014
566,7,20,2011,12,0,0,30.045,38.49,21.6,329.859,0.29,0.6,0.017301
567,7,21,2011,12,0,1.53,24.325,29.08,19.57,148.1472,6.09,0.99,0.020413
568,7,22,2011,12,0,0,30.845,40.33,21.36,320.5998,1.52,0.42,0.012678
569,7,23,2011,12,0,0,31.295,40.6,21.99,318.285,4.8,0.37,0.011459
570,7,24,2011,12,0,0,29.79,37.47,22.11,305.5536,7.55,0.37,0.010514
571,7,25,2011,12,0,0,28.715,37.79,19.64,290.5074,3.22,0.23,0.006142
572,7,26,2011,12,0,0,32.515,40.29,24.74,299.7666,3.46,0.37,0.012279
573,7,27,2011,12,0,0,33.71,41.3,26.12,298.6092,3.45,0.5,0.017744
574,7,28,2011,12,0,0,29.905,39.43,20.38,295.137,2.01,0.33,0.009439
575,7,29,2011,12,0,0,28.265,41.97,14.56,331.0164,1.24,0.59,0.01535
576,7,30,2011,12,0,0,30.655,41.42,19.89,288.1926,2.34,0.52,0.015528
577,7,31,2011,12,0,0,32.74,43.84,21.64,317.1276,4.5,0.58,0.019494
578,8,1,2011,12,0,0,33.9,42.71,25.09,291.6648,3.86,0.41,0.014706
579,8,2,2011,12,0,0,34.98,44.31,25.65,297.4518,2.88,0.28,0.010665
580,8,3,2011,12,0,0,37.295,45.52,29.07,288.1926,2.57,0.27,0.011678
581,8,4,2011,12,0,0,33.83,42.17,25.49,281.2482,3.58,0.55,0.01965
582,8,5,2011,12,0,0,34.07,44.16,23.98,310.1832,2.59,0.47,0.017018
583,8,6,2011,12,0,0,32.94,43.54,22.34,293.9796,3,0.64,0.021753
584,8,7,2011,12,0,0,29.605,40.55,18.66,300.924,2.66,0.62,0.017431
585,8,8,2011,12,0,0,28.375,39.19,17.56,292.8222,4.27,0.46,0.012045
586,8,9,2011,12,0,0,30.47,42.94,18,314.8128,4.03,0.42,0.01241
587,8,10,2011,12,0,0,30.49,39.97,21.01,285.8778,7.76,0.38,0.011241
588,8,11,2011,12,0,0,32.915,43.55,22.28,287.0352,4.02,0.52,0.01765
589,8,12,2011,12,0,0,34.225,45.69,22.76,299.7666,3.52,0.51,0.018627
590,8,13,2011,12,0,7.57,30.555,36.52,24.59,163.1934,1.1,0.98,0.029097
591,8,14,2011,12,0,2.4,29.145,35.18,23.11,111.1104,1.34,0.82,0.022451
592,8,15,2011,12,0,0,33.84,43.6,24.08,271.989,1.72,0.48,0.017159
593,8,16,2011,12,0,0,30.07,39.92,20.22,285.8778,2.25,0.3,0.008663
594,8,17,2011,12,0,0,29.17,38.42,19.92,282.4056,1.56,0.45,0.012338
595,8,18,2011,12,0,0,27.465,37.72,17.21,287.0352,4.66,0.56,0.013905
596,8,19,2011,12,0,1.7,20.385,25.86,14.91,171.2952,5.05,0.81,0.013144
597,8,20,2011,12,0,1.78,18.89,23,14.78,97.2216,4.58,0.89,0.013163
598,8,21,2011,12,0,0,23.805,33.45,14.16,259.2576,2.15,0.5,0.009993
599,8,22,2011,12,0,0,25.08,34.6,15.56,280.0908,3.23,0.5,0.010785
600,8,23,2011,12,0,0,28.825,36.61,21.04,258.1002,6.07,0.63,0.016932
601,8,24,2011,12,0,0,29.365,39.33,19.4,260.415,4.31,0.37,0.01026
602,8,25,2011,12,0,0,28.49,42.99,13.99,283.563,3.13,0.44,0.011598
603,8,26,2011,12,0,0,32.175,44.26,20.09,276.6186,7.07,0.35,0.011394
604,8,27,2011,12,0,0,28.675,36.66,20.69,253.4706,4.97,0.3,0.007993
605,8,28,2011,12,0,0,30.71,41.43,19.99,258.1002,5.2,0.54,0.016176
606,8,29,2011,12,0,0,28.405,36.95,19.86,258.1002,1.89,0.34,0.008918
607,8,30,2011,12,0,0,20.305,27.94,12.67,237.267,2.89,0.39,0.006298
608,8,31,2011,12,0,0,21.485,32.47,10.5,244.2114,2.11,0.28,0.004861
609,9,1,2011,12,0,0,22.925,36.91,8.94,263.8872,3.2,0.63,0.01194
610,9,2,2011,12,0,0,26.435,37.8,15.07,258.1002,2,0.41,0.009583
611,9,3,2011,12,0,0,22.465,31.19,13.74,258.1002,2.73,0.74,0.013639
612,9,4,2011,12,0,0,23.27,31.8,14.74,245.3688,5.53,0.46,0.008902
613,9,5,2011,12,0,0,29.335,38.13,20.54,252.3132,3.15,0.68,0.018823
614,9,6,2011,12,0,0,29.34,39,19.68,244.2114,1.53,0.31,0.008584
615,9,7,2011,12,0,0,29.215,39.73,18.7,249.9984,6.18,0.62,0.017044
616,9,8,2011,12,0,0,35.85,44.6,27.1,219.906,5.72,0.6,0.023977
617,9,9,2011,12,0,0,33.135,40,26.27,201.3876,1.9,0.53,0.018213
